balls_faced_host,run_factor_smooth,wkt_factor_smooth
3729,1.010750516,0.963838048
3730,1.010750516,0.963838048
3731,1.010750516,0.963838048
3732,1.010750516,0.963838048
3733,1.010750516,0.963838048
3734,1.010750516,0.963838048
3735,1.010750516,0.963838048
3736,1.010750516,0.963838048
3737,1.010750516,0.963838048
3738,1.010750516,0.963838048
3739,1.010750516,0.963838048
3740,1.010750516,0.963838048
3741,1.010750516,0.963838048
3742,1.010750516,0.963838048
3743,1.010750516,0.963838048
3744,1.010750516,0.963838048
3745,1.010750516,0.963838048
3746,1.010750516,0.963838048
3747,1.010750516,0.963838048
3748,1.010750516,0.963838048
3749,1.010750516,0.963838048
3750,1.010750516,0.963838048
3751,1.010750516,0.963838048
3752,1.010750516,0.963838048
3753,1.010750516,0.963838048
3754,1.010750516,0.963838048
3755,1.010750516,0.963838048
3756,1.010750516,0.963838048
3757,1.010750516,0.963838048
3758,1.010750516,0.963838048
3759,1.010750516,0.963838048
3760,1.010750516,0.963838048
3761,1.010750516,0.963838048
3762,1.010750516,0.963838048
3763,1.010750516,0.963838048
3764,1.010750516,0.963838048
3765,1.010750516,0.963838048
3766,1.010750516,0.963838048
3767,1.010750516,0.963838048
3768,1.010750516,0.963838048
3769,1.010750516,0.963838048
3770,1.010750516,0.963838048
3771,1.010750516,0.963838048
3772,1.010750516,0.963838048
3773,1.010750516,0.963838048
3774,1.010750516,0.963838048
3775,1.010750516,0.963838048
3776,1.010750516,0.963838048
3777,1.010750516,0.963838048
3778,1.010750516,0.963838048
3779,1.010750516,0.963838048
3780,1.010750516,0.963838048
3781,1.010750516,0.963838048
3782,1.010750516,0.963838048
3783,1.010750516,0.963838048
3784,1.010750516,0.963838048
3785,1.010750516,0.963838048
3786,1.010750516,0.963838048
3787,1.010750516,0.963838048
3788,1.010750516,0.963838048
3789,1.010750516,0.963838048
3790,1.010750516,0.963838048
3791,1.010750516,0.963838048
3792,1.010750516,0.963838048
3793,1.010750516,0.963838048
3794,1.010750516,0.963838048
3795,1.010750516,0.963838048
3796,1.010750516,0.963838048
3797,1.010750516,0.963838048
3798,1.010750516,0.963838048
3799,1.010750516,0.963838048
3800,1.010750516,0.963838048
3801,1.010750516,0.963838048
3802,1.010750516,0.963838048
3803,1.010750516,0.963838048
3804,1.010750516,0.963838048
3805,1.010750516,0.963838048
3806,1.010750516,0.963838048
3807,1.010750516,0.963838048
3808,1.010750516,0.963838048
3809,1.010750516,0.963838048
3810,1.010750516,0.963838048
3811,1.010750516,0.963838048
3812,1.010750516,0.963838048
3813,1.010750516,0.963838048
3814,1.010750516,0.963838048
3815,1.010750516,0.963838048
3816,1.010750516,0.963838048
3817,1.010750516,0.963838048
3818,1.010750516,0.963838048
3819,1.010750516,0.963838048
3820,1.010750516,0.963838048
3821,1.010750516,0.963838048
3822,1.010750516,0.963838048
3823,1.010750516,0.963838048
3824,1.010750516,0.963838048
3825,1.010750516,0.963838048
3826,1.010750516,0.963838048
3827,1.010750516,0.963838048
3828,1.010750516,0.963838048
3829,1.010750516,0.963838048
3830,1.010750516,0.963838048
3831,1.010750516,0.963838048
3832,1.010750516,0.963838048
3833,1.010750516,0.963838048
3834,1.010750516,0.963838048
3835,1.010750516,0.963838048
3836,1.010750516,0.963838048
3837,1.010750516,0.963838048
3838,1.010750516,0.963838048
3839,1.010750516,0.963838048
3840,1.010750516,0.963838048
3841,1.010750516,0.963838048
3842,1.010750516,0.963838048
3843,1.010750516,0.963838048
3844,1.010750516,0.963838048
3845,1.010750516,0.963838048
3846,1.010750516,0.963838048
3847,1.010750516,0.963838048
3848,1.010750516,0.963838048
3849,1.010750516,0.963838048
3850,1.010750516,0.963838048
3851,1.010750516,0.963838048
3852,1.010750516,0.963838048
3853,1.010750516,0.963838048
3854,1.010750516,0.963838048
3855,1.010750516,0.963838048
3856,1.010750516,0.963838048
3857,1.010750516,0.963838048
3858,1.010750516,0.963838048
3859,1.010750516,0.963838048
3860,1.010750516,0.963838048
3861,1.010750516,0.963838048
3862,1.010750516,0.963838048
3863,1.010750516,0.963838048
3864,1.010750516,0.963838048
3865,1.010750516,0.963838048
3866,1.010750516,0.963838048
3867,1.010750516,0.963838048
3868,1.010750516,0.963838048
3869,1.010750516,0.963838048
3870,1.010750516,0.963838048
3871,1.010750516,0.963838048
3872,1.010750516,0.963838048
3873,1.010750516,0.963838048
3874,1.010750516,0.963838048
3875,1.010750516,0.963838048
3876,1.010750516,0.963838048
3877,1.010750516,0.963838048
3878,1.010750516,0.963838048
3879,1.010750516,0.963838048
3880,1.010750516,0.963838048
3881,1.010750516,0.963838048
3882,1.010750516,0.963838048
3883,1.010750516,0.963838048
3884,1.010750516,0.963838048
3885,1.010750516,0.963838048
3886,1.010750516,0.963838048
3887,1.010750516,0.963838048
3888,1.010750516,0.963838048
3889,1.010750516,0.963838048
3890,1.010750516,0.963838048
3891,1.010750516,0.963838048
3892,1.010750516,0.963838048
3893,1.010750516,0.963838048
3894,1.010750516,0.963838048
3895,1.010750516,0.963838048
3896,1.010750516,0.963838048
3897,1.010750516,0.963838048
3898,1.010750516,0.963838048
3899,1.010750516,0.963838048
3900,1.010750516,0.963838048
3901,1.010750516,0.963838048
3902,1.010750516,0.963838048
3903,1.010750516,0.963838048
3904,1.010750516,0.963838048
3905,1.010750516,0.963838048
3906,1.010750516,0.963838048
3907,1.010750516,0.963838048
3908,1.010750516,0.963838048
3909,1.010750516,0.963838048
3910,1.010750516,0.963838048
3911,1.010750516,0.963838048
3912,1.010750516,0.963838048
3913,1.010750516,0.963838048
3914,1.010750516,0.963838048
3915,1.010750516,0.963838048
3916,1.010750516,0.963838048
3917,1.010750516,0.963838048
3918,1.010750516,0.963838048
3919,1.010750516,0.963838048
3920,1.010750516,0.963838048
3921,1.010750516,0.963838048
3922,1.010750516,0.963838048
3923,1.010750516,0.963838048
3924,1.010750516,0.963838048
3925,1.010750516,0.963838048
3926,1.010750516,0.963838048
3927,1.010750516,0.963838048
3928,1.010750516,0.963838048
3929,1.010750516,0.963838048
3930,1.010750516,0.963838048
3931,1.010750516,0.963838048
3932,1.010750516,0.963838048
3933,1.010750516,0.963838048
3934,1.010750516,0.963838048
3935,1.010750516,0.963838048
3936,1.010750516,0.963838048
3937,1.010750516,0.963838048
3938,1.010750516,0.963838048
3939,1.010750516,0.963838048
3940,1.010750516,0.963838048
3941,1.010750516,0.963838048
3942,1.010750516,0.963838048
3943,1.010750516,0.963838048
3944,1.010750516,0.963838048
3945,1.010750516,0.963838048
3946,1.010750516,0.963838048
3947,1.010750516,0.963838048
3948,1.010750516,0.963838048
3949,1.010750516,0.963838048
3950,1.010750516,0.963838048
3951,1.010750516,0.963838048
3952,1.010750516,0.963838048
3953,1.010750516,0.963838048
3954,1.010750516,0.963838048
3955,1.010750516,0.963838048
3956,1.010750516,0.963838048
3957,1.010750516,0.963838048
3958,1.010750516,0.963838048
3959,1.010750516,0.963838048
3960,1.010750516,0.963838048
3961,1.010750516,0.963838048
3962,1.010750516,0.963838048
3963,1.010750516,0.963838048
3964,1.010750516,0.963838048
3965,1.010750516,0.963838048
3966,1.010750516,0.963838048
3967,1.010750516,0.963838048
3968,1.010750516,0.963838048
3969,1.010750516,0.963838048
3970,1.010750516,0.963838048
3971,1.010750516,0.963838048
3972,1.010750516,0.963838048
3973,1.010750516,0.963838048
3974,1.010750516,0.963838048
3975,1.010750516,0.963838048
3976,1.010750516,0.963838048
3977,1.010750516,0.963838048
3978,1.010750516,0.963838048
3979,1.010750516,0.963838048
3980,1.010750516,0.963838048
3981,1.010750516,0.963838048
3982,1.010750516,0.963838048
3983,1.010750516,0.963838048
3984,1.010750516,0.963838048
3985,1.010750516,0.963838048
3986,1.010750516,0.963838048
3987,1.010750516,0.963838048
3988,1.010750516,0.963838048
3989,1.010750516,0.963838048
3990,1.010750516,0.963838048
3991,1.010750516,0.963838048
3992,1.010750516,0.963838048
3993,1.010750516,0.963838048
3994,1.010750516,0.963838048
3995,1.010750516,0.963838048
3996,1.010750516,0.963838048
3997,1.010750516,0.963838048
3998,1.010750516,0.963838048
3999,1.010750516,0.963838048
4000,1.010750516,0.963838048
4001,1.010750516,0.963838048
4002,1.010750516,0.963838048
4003,1.010750516,0.963838048
4004,1.010750516,0.963838048
4005,1.010750516,0.963838048
4006,1.010750516,0.963838048
4007,1.010750516,0.963838048
4008,1.010750516,0.963838048
4009,1.010750516,0.963838048
4010,1.010750516,0.963838048
4011,1.010750516,0.963838048
4012,1.010750516,0.963838048
4013,1.010750516,0.963838048
4014,1.010750516,0.963838048
4015,1.010750516,0.963838048
4016,1.010750516,0.963838048
4017,1.010750516,0.963838048
4018,1.010750516,0.963838048
4019,1.010750516,0.963838048
4020,1.010750516,0.963838048
4021,1.010750516,0.963838048
4022,1.010750516,0.963838048
4023,1.010750516,0.963838048
4024,1.010750516,0.963838048
4025,1.010750516,0.963838048
4026,1.010750516,0.963838048
4027,1.010750516,0.963838048
4028,1.010750516,0.963838048
4029,1.010750516,0.963838048
4030,1.010750516,0.963838048
4031,1.010750516,0.963838048
4032,1.010750516,0.963838048
4033,1.010750516,0.963838048
4034,1.010750516,0.963838048
4035,1.010750516,0.963838048
4036,1.010750516,0.963838048
4037,1.010750516,0.963838048
4038,1.010750516,0.963838048
4039,1.010750516,0.963838048
4040,1.010750516,0.963838048
4041,1.010750516,0.963838048
4042,1.010750516,0.963838048
4043,1.010750516,0.963838048
4044,1.010750516,0.963838048
4045,1.010750516,0.963838048
4046,1.010750516,0.963838048
4047,1.010750516,0.963838048
4048,1.010750516,0.963838048
4049,1.010750516,0.963838048
4050,1.010750516,0.963838048
4051,1.010750516,0.963838048
4052,1.010750516,0.963838048
4053,1.010750516,0.963838048
4054,1.010750516,0.963838048
4055,1.010750516,0.963838048
4056,1.010750516,0.963838048
4057,1.010750516,0.963838048
4058,1.010750516,0.963838048
4059,1.010750516,0.963838048
4060,1.010750516,0.963838048
4061,1.010750516,0.963838048
4062,1.010750516,0.963838048
4063,1.010750516,0.963838048
4064,1.010750516,0.963838048
4065,1.010750516,0.963838048
4066,1.010750516,0.963838048
4067,1.010750516,0.963838048
4068,1.010750516,0.963838048
4069,1.010750516,0.963838048
4070,1.010750516,0.963838048
4071,1.010750516,0.963838048
4072,1.010750516,0.963838048
4073,1.010750516,0.963838048
4074,1.010750516,0.963838048
4075,1.010750516,0.963838048
4076,1.010750516,0.963838048
4077,1.010750516,0.963838048
4078,1.010750516,0.963838048
4079,1.010750516,0.963838048
4080,1.010750516,0.963838048
4081,1.010750516,0.963838048
4082,1.010750516,0.963838048
4083,1.010750516,0.963838048
4084,1.010750516,0.963838048
4085,1.010750516,0.963838048
4086,1.010750516,0.963838048
4087,1.010750516,0.963838048
4088,1.010750516,0.963838048
4089,1.010750516,0.963838048
4090,1.010750516,0.963838048
4091,1.010750516,0.963838048
4092,1.010750516,0.963838048
4093,1.010750516,0.963838048
4094,1.010750516,0.963838048
4095,1.010750516,0.963838048
4096,1.010750516,0.963838048
4097,1.010750516,0.963838048
4098,1.010750516,0.963838048
4099,1.010750516,0.963838048
4100,1.010750516,0.963838048
4101,1.010750516,0.963838048
4102,1.010750516,0.963838048
4103,1.010750516,0.963838048
4104,1.010750516,0.963838048
4105,1.010750516,0.963838048
4106,1.010750516,0.963838048
4107,1.010750516,0.963838048
4108,1.010750516,0.963838048
4109,1.010750516,0.963838048
4110,1.010750516,0.963838048
4111,1.010750516,0.963838048
4112,1.010750516,0.963838048
4113,1.010750516,0.963838048
4114,1.010750516,0.963838048
4115,1.010750516,0.963838048
4116,1.010750516,0.963838048
4117,1.010750516,0.963838048
4118,1.010750516,0.963838048
4119,1.010750516,0.963838048
4120,1.010750516,0.963838048
4121,1.010750516,0.963838048
4122,1.010750516,0.963838048
4123,1.010750516,0.963838048
4124,1.010750516,0.963838048
4125,1.010750516,0.963838048
4126,1.010750516,0.963838048
4127,1.010750516,0.963838048
4128,1.010750516,0.963838048
4129,1.010750516,0.963838048
4130,1.010750516,0.963838048
4131,1.010750516,0.963838048
4132,1.010750516,0.963838048
4133,1.010750516,0.963838048
4134,1.010750516,0.963838048
4135,1.010750516,0.963838048
4136,1.010750516,0.963838048
4137,1.010750516,0.963838048
4138,1.010750516,0.963838048
4139,1.010750516,0.963838048
4140,1.010750516,0.963838048
4141,1.010750516,0.963838048
4142,1.010750516,0.963838048
4143,1.010750516,0.963838048
4144,1.010750516,0.963838048
4145,1.010750516,0.963838048
4146,1.010750516,0.963838048
4147,1.010750516,0.963838048
4148,1.010750516,0.963838048
4149,1.010750516,0.963838048
4150,1.010750516,0.963838048
4151,1.010750516,0.963838048
4152,1.010750516,0.963838048
4153,1.010750516,0.963838048
4154,1.010750516,0.963838048
4155,1.010750516,0.963838048
4156,1.010750516,0.963838048
4157,1.010750516,0.963838048
4158,1.010750516,0.963838048
4159,1.010750516,0.963838048
4160,1.010750516,0.963838048
4161,1.010750516,0.963838048
4162,1.010750516,0.963838048
4163,1.010750516,0.963838048
4164,1.010750516,0.963838048
4165,1.010750516,0.963838048
4166,1.010750516,0.963838048
4167,1.010750516,0.963838048
4168,1.010750516,0.963838048
4169,1.010750516,0.963838048
4170,1.010750516,0.963838048
4171,1.010750516,0.963838048
4172,1.010750516,0.963838048
4173,1.010750516,0.963838048
4174,1.010750516,0.963838048
4175,1.010750516,0.963838048
4176,1.010750516,0.963838048
4177,1.010750516,0.963838048
4178,1.010750516,0.963838048
4179,1.010750516,0.963838048
4180,1.010750516,0.963838048
4181,1.010750516,0.963838048
4182,1.010750516,0.963838048
4183,1.010750516,0.963838048
4184,1.010750516,0.963838048
4185,1.010750516,0.963838048
4186,1.010750516,0.963838048
4187,1.010750516,0.963838048
4188,1.010750516,0.963838048
4189,1.010750516,0.963838048
4190,1.010750516,0.963838048
4191,1.010750516,0.963838048
4192,1.010750516,0.963838048
4193,1.010750516,0.963838048
4194,1.010750516,0.963838048
4195,1.010750516,0.963838048
4196,1.010750516,0.963838048
4197,1.010750516,0.963838048
4198,1.010750516,0.963838048
4199,1.010750516,0.963838048
4200,1.010750516,0.963838048
4201,1.010750516,0.963838048
4202,1.010750516,0.963838048
4203,1.010750516,0.963838048
4204,1.010750516,0.963838048
4205,1.010750516,0.963838048
4206,1.010750516,0.963838048
4207,1.010750516,0.963838048
4208,1.010750516,0.963838048
4209,1.010750516,0.963838048
4210,1.010750516,0.963838048
4211,1.010750516,0.963838048
4212,1.010750516,0.963838048
4213,1.010750516,0.963838048
4214,1.010750516,0.963838048
4215,1.010750516,0.963838048
4216,1.010750516,0.963838048
4217,1.010750516,0.963838048
4218,1.010750516,0.963838048
4219,1.010750516,0.963838048
4220,1.010750516,0.963838048
4221,1.010750516,0.963838048
4222,1.010750516,0.963838048
4223,1.010750516,0.963838048
4224,1.010750516,0.963838048
4225,1.010750516,0.963838048
4226,1.010750516,0.963838048
4227,1.010750516,0.963838048
4228,1.010750516,0.963838048
4229,1.010750516,0.963838048
4230,1.010750516,0.963838048
4231,1.010750516,0.963838048
4232,1.010750516,0.963838048
4233,1.010750516,0.963838048
4234,1.010750516,0.963838048
4235,1.010750516,0.963838048
4236,1.010750516,0.963838048
4237,1.010750516,0.963838048
4238,1.010750516,0.963838048
4239,1.010750516,0.963838048
4240,1.010750516,0.963838048
4241,1.010750516,0.963838048
4242,1.010750516,0.963838048
4243,1.010750516,0.963838048
4244,1.010750516,0.963838048
4245,1.010750516,0.963838048
4246,1.010750516,0.963838048
4247,1.010750516,0.963838048
4248,1.010750516,0.963838048
4249,1.010750516,0.963838048
4250,1.010750516,0.963838048
4251,1.010750516,0.963838048
4252,1.010750516,0.963838048
4253,1.010750516,0.963838048
4254,1.010750516,0.963838048
4255,1.010750516,0.963838048
4256,1.010750516,0.963838048
4257,1.010750516,0.963838048
4258,1.010750516,0.963838048
4259,1.010750516,0.963838048
4260,1.010750516,0.963838048
4261,1.010750516,0.963838048
4262,1.010750516,0.963838048
4263,1.010750516,0.963838048
4264,1.010750516,0.963838048
4265,1.010750516,0.963838048
4266,1.010750516,0.963838048
4267,1.010750516,0.963838048
4268,1.010750516,0.963838048
4269,1.010750516,0.963838048
4270,1.010750516,0.963838048
4271,1.010750516,0.963838048
4272,1.010750516,0.963838048
4273,1.010750516,0.963838048
4274,1.010750516,0.963838048
4275,1.010750516,0.963838048
4276,1.010750516,0.963838048
4277,1.010750516,0.963838048
4278,1.010750516,0.963838048
4279,1.010750516,0.963838048
4280,1.010750516,0.963838048
4281,1.010750516,0.963838048
4282,1.010750516,0.963838048
4283,1.010750516,0.963838048
4284,1.010750516,0.963838048
4285,1.010750516,0.963838048
4286,1.010750516,0.963838048
4287,1.010750516,0.963838048
4288,1.010750516,0.963838048
4289,1.010750516,0.963838048
4290,1.010750516,0.963838048
4291,1.010750516,0.963838048
4292,1.010750516,0.963838048
4293,1.010750516,0.963838048
4294,1.010750516,0.963838048
4295,1.010750516,0.963838048
4296,1.010750516,0.963838048
4297,1.010750516,0.963838048
4298,1.010750516,0.963838048
4299,1.010750516,0.963838048
4300,1.010750516,0.963838048
4301,1.010750516,0.963838048
4302,1.010750516,0.963838048
4303,1.010750516,0.963838048
4304,1.010750516,0.963838048
4305,1.010750516,0.963838048
4306,1.010750516,0.963838048
4307,1.010750516,0.963838048
4308,1.010750516,0.963838048
4309,1.010750516,0.963838048
4310,1.010750516,0.963838048
4311,1.010750516,0.963838048
4312,1.010750516,0.963838048
4313,1.010750516,0.963838048
4314,1.010750516,0.963838048
4315,1.010750516,0.963838048
4316,1.010750516,0.963838048
4317,1.010750516,0.963838048
4318,1.010750516,0.963838048
4319,1.010750516,0.963838048
4320,1.010750516,0.963838048
4321,1.010750516,0.963838048
4322,1.010750516,0.963838048
4323,1.010750516,0.963838048
4324,1.010750516,0.963838048
4325,1.010750516,0.963838048
4326,1.010750516,0.963838048
4327,1.010750516,0.963838048
4328,1.010750516,0.963838048
4329,1.010750516,0.963838048
4330,1.010750516,0.963838048
4331,1.010750516,0.963838048
4332,1.010750516,0.963838048
4333,1.010750516,0.963838048
4334,1.010750516,0.963838048
4335,1.010750516,0.963838048
4336,1.010750516,0.963838048
4337,1.010750516,0.963838048
4338,1.010750516,0.963838048
4339,1.010750516,0.963838048
4340,1.010750516,0.963838048
4341,1.010750516,0.963838048
4342,1.010750516,0.963838048
4343,1.010750516,0.963838048
4344,1.010750516,0.963838048
4345,1.010750516,0.963838048
4346,1.010750516,0.963838048
4347,1.010750516,0.963838048
4348,1.010750516,0.963838048
4349,1.010750516,0.963838048
